file,unique lemmas per 100 lemmas,total lemmas
178084,39.91596638655462,238
178182,42.0,400
178216,36.94444444444444,360
178348,35.22727272727273,264
178350,40.8955223880597,335
178549,51.21212121212121,330
178774,47.05882352941176,323
178890,28.938906752411576,311
178983,35.646687697160885,317
179066,39.285714285714285,420
179145,78.04878048780488,41
179237,42.241379310344826,232
179316,46.913580246913575,243
179492,37.67605633802817,284
179883,47.43202416918429,331
180064,46.666666666666664,300
180494,40.98360655737705,305
180798,45.1764705882353,425
180911,38.04627249357326,389
180919,49.664429530201346,298
180983,37.24137931034483,290
181236,46.68587896253602,347
181463,40.54054054054054,259
181518,45.0920245398773,326
181730,40.159574468085104,376
181772,41.90231362467866,389
182182,41.17647058823529,204
182475,40.652818991097924,337
182600,39.75609756097561,410
182699,31.94029850746269,335
182825,43.067846607669615,339
183439,33.33333333333333,312
183509,28.82882882882883,444
183864,43.40659340659341,364
184169,45.09803921568628,153
184250,40.24024024024024,333
184396,49.834983498349835,303
184425,42.41379310344828,290
184433,45.36423841059602,302
184501,39.017341040462426,346
184502,33.41836734693878,392
184838,46.464646464646464,297
185353,36.19631901840491,326
185355,37.64705882352941,255
185589,44.89795918367347,539
185786,35.88957055214724,326
185935,44.44444444444444,324
186038,45.39473684210527,304
186616,41.35338345864661,399
186742,37.8698224852071,338
187161,36.890243902439025,328
187423,57.95454545454546,88
187564,28.211586901763226,397
187606,51.36186770428015,257
187869,38.333333333333336,360
187908,38.961038961038966,308
187987,45.49180327868852,244
188065,44.866920152091254,263
188568,32.549019607843135,510
188575,42.31625835189309,449
188786,46.1756373937677,353
188924,51.19047619047619,168
188994,37.014925373134325,335
188996,43.067846607669615,339
189120,44.65408805031446,318
189128,35.07692307692308,325
189168,47.85478547854785,303
189340,42.73504273504273,351
189469,49.557522123893804,226
189712,37.79264214046823,299
189992,38.83161512027492,291
190334,38.93557422969188,357
190335,34.92957746478873,355
190364,49.36386768447837,393
190419,37.423312883435585,326
190498,48.84488448844885,303
190605,50.69444444444444,288
190638,41.5041782729805,359
190711,30.617283950617285,405
190835,41.566265060240966,332
190882,44.57364341085272,258
191013,39.87341772151899,316
191284,45.21452145214521,303
191618,45.2322738386308,409
191622,44.642857142857146,448
191928,37.12574850299401,334
192049,45.70637119113574,361
192302,41.201716738197426,233
192335,45.37313432835821,335
192477,42.57425742574257,303
192496,49.84520123839009,323
193332,40.140845070422536,426
193394,40.909090909090914,352
193638,32.926829268292686,328
193664,40.28776978417266,278
193896,54.40729483282675,329
194031,49.839228295819936,311
194221,30.033003300330037,303
194381,40.893470790378004,291
194550,37.52969121140142,421
194604,46.76470588235294,340
194815,38.741721854304636,302
194951,39.490445859872615,314
195282,47.043010752688176,372
195557,46.264367816091955,348
195811,42.628205128205124,312
195844,35.26570048309179,414
196145,39.03345724907063,269
196269,44.89795918367347,294
196767,42.14876033057851,242
196859,47.88732394366197,284
197102,42.857142857142854,259
197130,34.7953216374269,342
197162,41.358024691358025,324
197192,44.01294498381877,309
197244,40.55727554179567,323
197341,37.84615384615385,325
197344,43.87755102040816,294
197371,40.26845637583892,447
197393,37.06070287539936,313
197460,35.26170798898072,363
198024,42.54545454545455,275
198068,47.6063829787234,376
198232,36.77811550151976,329
198284,45.45454545454545,330
198874,45.06578947368421,304
198987,40.939597315436245,298
199088,45.73991031390135,446
199111,47.30290456431535,241
199191,44.96124031007752,258
199409,48.63013698630137,292
199618,42.0654911838791,397
199662,43.06930693069307,202
199676,40.04683840749414,427
200212,34.959349593495936,369
200229,39.80582524271845,309
200370,37.23723723723724,333
200730,48.249027237354085,257
201054,35.46325878594249,313
201296,38.782051282051285,312
201516,43.859649122807014,171
201613,42.090395480225986,354
201737,40.61624649859944,357
202088,41.98250728862974,343
202527,31.212121212121215,330
202579,29.37853107344633,354
203031,34.38485804416404,317
203098,39.84375,384
203408,38.78504672897196,428
203564,44.73684210526316,304
203577,43.69973190348526,373
203584,47.05882352941176,204
203624,35.11450381679389,262
203641,37.142857142857146,245
203797,50.165016501650165,303
203860,41.31147540983607,305
204039,40.06211180124223,322
204655,55.821917808219176,292
204692,36.43892339544513,483
204805,35.16483516483517,364
205349,46.885245901639344,305
205517,34.55056179775281,356
205833,45.93908629441624,394
206383,41.769911504424776,565
206458,39.69230769230769,325
206577,43.463497453310694,589
206591,45.588235294117645,204
206667,44.982698961937714,289
206845,42.92929292929293,198
206871,48.97959183673469,147
206961,45.41832669322709,251
207021,34.02061855670103,388
207022,42.76729559748428,318
207386,48.87892376681614,223
207661,44.85294117647059,272
207894,44.966442953020135,149
208020,28.42377260981912,387
208332,43.65079365079365,126
208336,47.13375796178344,314
208569,48.226950354609926,282
208667,37.23653395784544,427
208687,47.86585365853659,328
208756,38.04034582132565,347
208932,38.61003861003861,259
209165,40.0,420
209198,44.518272425249165,301
209405,47.43083003952569,253
209743,47.647058823529406,340
209944,44.26751592356688,314
210047,39.482200647249186,309
210266,52.752293577981646,218
210440,37.62057877813505,311
210522,39.682539682539684,441
211004,43.83954154727794,349
211718,38.53211009174312,327
211892,42.738589211618255,241
212983,41.56171284634761,397
213618,50.259067357512954,193
213629,37.07865168539326,445
213837,32.52279635258359,329
213971,38.91625615763547,203
214190,41.21621621621622,296
214437,41.967213114754095,305
214522,46.33333333333333,300
214747,47.91666666666667,240
214874,42.99674267100978,307
214973,35.189873417721515,395
215054,46.76258992805755,278
215124,44.107744107744104,297
215276,55.55555555555556,207
215284,43.573667711598745,319
215377,47.84172661870504,278
215393,44.299674267100976,307
215404,40.71246819338422,393
215515,33.33333333333333,261
215594,40.625,320
215896,49.458483754512635,277
216219,50.627615062761514,239
216343,46.45669291338583,254
216672,100.0,11
216676,29.72972972972973,296
216699,40.14598540145985,274
216924,42.443729903536976,311
217172,38.88888888888889,342
217294,42.298288508557455,409
217726,35.563380281690144,284
218166,48.656716417910445,335
218320,42.12218649517685,311
218533,34.33874709976798,431
218722,36.03603603603604,333
218795,44.41860465116279,430
218850,28.79746835443038,316
218989,33.52272727272727,352
219495,61.904761904761905,105
219760,35.67708333333333,384
219920,44.48979591836735,245
219983,44.5,200
220141,52.513966480446925,179
220304,38.940809968847354,321
220420,33.59375,384
220830,31.05263157894737,380
221057,34.20195439739413,307
221221,36.54822335025381,394
221642,42.532467532467535,308
221718,43.0,300
221746,35.92057761732852,554
221777,50.0,330
222001,44.36619718309859,284
222236,58.52842809364549,299
222678,57.23270440251572,159
223119,51.4018691588785,107
223311,30.88235294117647,340
223383,44.225352112676056,355
223449,44.680851063829785,376
223513,37.41496598639456,294
223549,47.2972972972973,296
223932,39.0625,384
224123,37.65281173594132,409
224229,37.53501400560224,357
224399,40.0,390
224530,41.66666666666667,324
224597,50.47923322683706,313
224699,40.5189620758483,501
224749,40.0,215
224803,37.15170278637771,323
225183,36.57142857142857,350
225191,46.36015325670498,261
225253,43.455497382198956,382
225321,48.01762114537445,227
225332,44.642857142857146,336
225385,40.839694656488554,262
225471,38.095238095238095,294
225803,37.96296296296296,324
225902,43.76996805111821,313
226446,55.80357142857143,224
226684,35.19553072625698,358
226862,37.53943217665615,317
226985,41.51624548736462,277
227056,42.758620689655174,290
227121,44.8051948051948,308
227398,31.61290322580645,310
227513,40.823970037453186,267
227810,31.65680473372781,338
227829,50.23923444976076,209
228002,33.00589390962672,509
228030,34.204275534441805,421
228686,37.46397694524496,347
228843,44.70588235294118,255
228904,53.8235294117647,340
229282,49.519230769230774,208
229291,45.05208333333333,384
229365,46.99140401146132,349
229796,42.91497975708502,247
229813,43.45794392523364,214
229884,39.58333333333333,336
230059,54.32098765432099,243
230075,52.87671232876713,365
230181,30.295566502463057,406
230223,41.29353233830846,201
230324,42.5,360
230375,48.61111111111111,288
230433,36.87002652519894,377
230570,41.75824175824176,182
230893,54.35435435435435,333
230995,40.09216589861751,217
231071,40.700808625336926,371
231275,45.023696682464454,422
231403,30.3951367781155,329
231566,49.586776859504134,121
231611,28.135593220338983,295
231681,41.132075471698116,265
231710,37.54152823920266,301
232159,41.23076923076923,325
232162,31.83098591549296,355
232421,44.44444444444444,387
232528,45.6,250
232846,40.047393364928915,422
232900,39.94169096209912,343
232912,36.231884057971016,345
232918,39.701492537313435,335
233040,34.69945355191257,366
233283,39.14285714285714,350
233457,45.02923976608187,342
233577,43.70629370629371,286
233841,52.79503105590062,322
233856,41.208791208791204,182
233980,37.34939759036144,249
234141,44.642857142857146,168
234361,42.028985507246375,345
234549,40.33898305084746,295
234918,25.63600782778865,511
234945,44.12532637075718,383
234966,48.72611464968153,314
234970,46.13003095975232,323
235266,42.26190476190476,336
235600,39.08045977011494,348
235787,55.08982035928144,167
235813,46.231155778894475,199
235958,44.583333333333336,240
236229,44.09722222222222,288
236302,31.57894736842105,323
236530,39.071566731141196,517
236604,37.04735376044568,359
236609,45.16129032258064,186
236714,44.761904761904766,210
236812,36.64596273291926,322
237139,29.310344827586203,290
237519,42.04545454545455,264
237591,32.99492385786802,394
237716,41.41104294478527,326
237833,48.17275747508305,301
238028,44.966442953020135,298
238046,34.72584856396867,383
238277,51.142857142857146,350
238442,39.79848866498741,397
238462,45.83333333333333,312
238497,42.1455938697318,261
238578,38.08139534883721,344
238640,31.195335276967928,343
238746,46.82274247491639,299
238829,37.784090909090914,352
239247,33.65079365079365,315
239337,39.787798408488065,377
239365,40.909090909090914,308
239429,41.55844155844156,308
239458,42.35668789808918,314
239589,45.051194539249146,293
239779,49.67741935483871,155
240112,44.63087248322148,298
240333,45.0,340
240362,28.26086956521739,368
240424,37.69470404984423,321
240498,45.12922465208747,503
241041,44.47761194029851,335
241042,31.19266055045872,327
241267,51.465798045602604,307
241454,49.67948717948718,312
241582,42.90220820189275,317
241910,35.82554517133956,321
242486,44.52054794520548,292
242530,33.46456692913386,254
243034,38.950276243093924,362
243189,56.310679611650485,309
243283,38.227146814404435,361
243351,38.74643874643874,351
243436,35.15439429928741,421
243479,39.36507936507937,315
243572,33.980582524271846,309
243648,41.00529100529101,378
243901,38.26923076923077,520
243923,36.01190476190476,336
245196,47.87644787644788,259
245244,43.666666666666664,300
245247,40.692640692640694,231
245352,31.435643564356436,404
245509,47.40061162079511,327
245530,38.57566765578635,337
245604,32.82208588957055,326
246049,48.91304347826087,276
246408,40.845070422535215,355
246453,38.46153846153847,299
246766,45.63953488372093,344
246942,40.714285714285715,280
247030,45.936395759717314,283
247074,40.691489361702125,376
247417,32.1875,320
247673,35.10971786833856,319
247891,34.20289855072463,345
248204,36.940298507462686,268
248298,42.9042904290429,303
248820,45.294117647058826,340
248869,32.467532467532465,308
248917,56.52173913043478,115
249066,45.714285714285715,315
249357,28.662420382165603,314
249597,46.72131147540984,244
249704,48.95833333333333,288
249811,48.92857142857142,280
249979,32.302405498281786,291
250046,41.522491349480966,289
250129,41.139240506329116,316
250152,45.23160762942779,367
250325,38.79093198992443,397
250580,46.612466124661246,369
250963,43.51851851851852,216
251380,39.05723905723906,297
251892,41.07142857142857,336
251933,44.141689373297005,367
251973,45.68345323741007,278
252428,42.31738035264483,397
252513,45.20123839009288,323
252559,42.30769230769231,338
252736,48.98989898989899,198
252942,43.6426116838488,291
253026,41.73669467787115,357
253075,39.37282229965157,287
253143,33.15068493150685,365
253215,42.90322580645161,310
253436,41.92634560906516,353
253460,37.21518987341772,395
253909,46.7005076142132,394
254034,29.393939393939394,330
254171,45.04132231404959,242
254471,51.724137931034484,116
255205,37.21804511278196,266
255474,39.93174061433447,293
255499,43.42857142857143,350
255543,37.719298245614034,456
256014,37.31778425655977,343
256147,33.13609467455622,338
256269,53.07017543859649,228
256270,33.24873096446701,394
256468,40.50991501416431,353
256471,37.33905579399141,233
256875,38.662790697674424,344
257046,52.50737463126843,339
257665,35.41666666666667,336
257920,34.38485804416404,317
258020,35.294117647058826,289
258207,30.303030303030305,264
258625,35.14211886304909,387
258897,39.1025641025641,312
259309,33.42245989304813,374
259334,41.00418410041841,239
259379,46.22950819672131,305
259968,43.288590604026844,298
260110,45.22292993630573,314
260590,37.89173789173789,351
260850,42.5531914893617,235
261167,47.081712062256805,257
261285,35.674157303370784,356
261326,28.306264501160094,431
261490,41.20734908136483,381
262064,52.04918032786885,244
262108,36.41618497109826,346
262595,45.99406528189911,337
262639,36.206896551724135,348
262670,35.95505617977528,445
262703,36.59574468085106,470
263231,47.32142857142857,336
263396,44.86486486486487,370
263434,52.352941176470594,170
263559,48.25396825396825,315
263612,49.38775510204081,245
263723,40.955631399317404,293
263890,42.62734584450402,373
263985,41.971830985915496,355
264000,35.42234332425068,367
264467,36.57817109144543,339
264742,42.05607476635514,321
265071,45.0,320
265252,39.73063973063973,297
265309,46.93877551020408,196
265349,37.54045307443366,309
265853,45.99406528189911,337
265988,51.324503311258276,302
