file,paragraph count,sentences per paragraph,words per paragraph,characters per paragraph
115632,6,2.3333333333333335,56.166666666666664,257.0
115743,4,7.5,97.75,372.25
115952,4,4.75,91.75,420.0
115956,8,2.375,54.125,218.25
116085,6,2.5,63.333333333333336,283.3333333333333
116281,6,3.3333333333333335,69.66666666666667,295.8333333333333
116293,3,4.333333333333333,99.33333333333333,424.0
116322,1,9.0,151.0,625.0
116333,5,4.4,83.8,369.2
116465,5,4.4,80.6,370.6
116491,7,2.5714285714285716,63.57142857142857,287.42857142857144
116604,4,4.75,80.75,319.0
116669,5,2.8,72.8,319.4
116813,7,2.4285714285714284,54.714285714285715,223.71428571428572
116841,5,4.0,91.4,446.2
116952,5,3.0,91.6,378.6
117237,5,3.4,66.6,316.2
117293,5,4.2,71.2,308.2
117426,5,3.2,81.4,321.2
117434,5,3.2,80.0,351.0
117512,3,3.6666666666666665,85.0,405.6666666666667
117940,4,4.25,104.5,442.75
118423,4,5.0,94.25,387.75
118490,4,7.0,142.5,555.75
118758,5,3.6,54.8,224.2
118886,4,2.75,72.0,310.0
119361,5,3.2,78.4,345.8
119667,4,6.75,80.25,346.5
119703,1,5.0,210.0,921.0
119900,5,4.4,67.6,272.8
119912,4,4.0,104.25,478.5
120103,4,4.0,75.25,302.5
120129,5,4.0,80.4,339.6
120142,5,1.8,57.6,219.8
120573,3,2.6666666666666665,128.66666666666666,597.0
120610,5,2.8,74.6,335.4
120762,4,5.5,117.0,560.75
120793,4,4.5,73.75,333.25
120858,5,1.6,91.8,395.2
121005,7,2.5714285714285716,52.285714285714285,207.28571428571428
121083,2,3.5,80.0,350.0
121142,4,1.25,37.0,157.0
121238,6,2.8333333333333335,61.0,261.3333333333333
121295,5,3.8,69.6,320.6
121393,2,7.0,129.5,560.0
121551,4,4.0,96.5,442.25
122043,6,2.6666666666666665,60.166666666666664,244.16666666666666
122164,5,4.2,105.0,428.0
122241,5,3.4,51.0,236.8
122553,4,3.5,65.5,261.25
122973,6,2.3333333333333335,66.83333333333333,304.6666666666667
123556,5,4.2,75.8,333.2
123581,3,5.333333333333333,112.0,483.3333333333333
123588,4,3.0,81.75,322.5
123683,5,4.8,87.0,380.0
123885,5,3.6,72.2,333.0
123954,4,2.25,98.5,414.75
124000,6,3.1666666666666665,77.5,357.1666666666667
124091,4,6.0,92.5,370.75
124473,4,3.75,91.25,348.5
124603,4,5.5,92.5,362.25
125037,5,3.6,66.6,338.6
125107,4,2.5,83.0,332.25
125347,4,4.0,61.25,261.5
125348,5,3.6,85.6,354.6
125439,5,2.8,81.0,342.6
125545,2,6.0,136.0,569.5
125704,2,4.5,173.0,663.0
125794,6,4.0,75.66666666666667,310.6666666666667
126012,3,5.333333333333333,117.33333333333333,476.6666666666667
127102,5,4.0,69.2,292.4
127154,5,5.6,103.2,388.6
127325,4,5.75,97.25,377.75
127595,4,4.25,97.5,389.5
127642,4,6.25,118.75,464.0
127656,5,4.0,69.2,298.0
127657,5,2.8,80.6,331.2
127866,3,5.0,99.66666666666667,419.3333333333333
128033,6,2.3333333333333335,56.333333333333336,253.0
128563,4,4.5,88.0,375.25
128690,4,3.5,84.25,344.0
128748,1,27.0,540.0,2116.0
128798,5,3.4,90.0,379.8
128987,3,6.333333333333333,92.33333333333333,382.6666666666667
129159,4,5.0,108.0,416.0
129269,3,3.3333333333333335,108.33333333333333,466.6666666666667
129378,2,7.5,102.0,407.5
129424,4,2.0,66.5,285.5
129659,5,4.6,62.0,238.0
129964,1,18.0,339.0,1307.0
130215,4,5.0,96.75,401.0
130222,4,4.0,91.0,386.0
130429,1,5.0,111.0,432.0
131059,4,3.75,80.25,327.75
131064,5,2.8,68.2,261.0
131324,6,2.5,38.5,140.0
131717,6,1.6666666666666667,50.5,240.66666666666666
131838,4,3.75,97.5,354.5
132028,5,3.4,74.2,303.6
132359,4,4.75,75.25,296.5
132480,1,10.0,90.0,314.0
132694,3,8.333333333333334,114.66666666666667,435.3333333333333
133115,4,4.5,90.75,360.25
133459,5,3.0,76.8,310.2
133656,4,3.75,66.25,259.5
133707,5,3.8,71.4,291.6
133858,6,2.5,54.0,228.33333333333334
133862,4,6.25,85.0,357.5
133902,4,4.0,84.0,380.25
134339,5,1.0,46.8,224.8
134469,5,3.2,67.8,310.6
135062,4,4.25,94.75,414.5
135078,3,3.0,105.33333333333333,466.6666666666667
135427,4,4.75,95.25,395.25
135448,4,4.0,83.25,309.0
135719,4,4.5,87.5,366.75
136035,4,3.0,70.0,260.0
136109,4,6.75,93.5,394.5
136161,5,3.8,68.6,283.8
136235,5,4.0,86.8,338.0
136346,4,2.25,94.0,428.75
136505,4,4.0,81.25,371.5
137438,3,3.6666666666666665,73.33333333333333,285.0
137466,4,4.0,87.5,328.75
137777,1,6.0,142.0,595.0
138075,6,2.5,44.666666666666664,176.83333333333334
138102,4,5.5,108.75,433.25
138335,6,1.8333333333333333,29.0,127.83333333333333
138562,5,5.6,92.4,346.4
138585,4,6.5,104.25,404.5
138619,5,3.4,65.8,275.8
138925,5,3.6,85.8,335.8
138942,5,3.2,58.2,277.0
139004,6,2.5,85.66666666666667,367.6666666666667
139027,6,3.6666666666666665,93.0,380.8333333333333
139094,4,3.25,89.5,356.5
139132,6,3.5,53.666666666666664,225.33333333333334
139316,5,3.8,87.0,379.4
139592,6,3.3333333333333335,66.0,260.8333333333333
139743,5,5.2,98.0,386.4
139819,4,5.5,144.25,701.75
139820,4,5.0,96.5,385.5
139883,3,3.6666666666666665,90.33333333333333,404.3333333333333
139949,2,7.5,152.5,660.0
140055,6,1.3333333333333333,56.333333333333336,219.66666666666666
140184,4,5.0,94.5,367.0
140614,6,2.8333333333333335,64.83333333333333,246.16666666666666
140637,4,3.0,71.0,302.75
141346,4,4.25,99.5,427.25
141405,7,3.2857142857142856,57.42857142857143,234.14285714285714
141650,5,3.8,57.6,237.6
141811,5,3.0,70.2,310.0
142114,4,3.75,89.0,361.5
142576,4,4.5,75.5,353.0
142642,3,3.0,49.0,214.0
142685,6,3.6666666666666665,82.66666666666667,364.8333333333333
142991,3,2.6666666666666665,125.66666666666667,590.6666666666666
143306,4,5.25,105.0,409.25
143563,6,3.3333333333333335,52.833333333333336,214.83333333333334
143780,4,4.75,94.75,421.0
143785,3,7.333333333333333,107.33333333333333,451.3333333333333
144045,1,1.0,83.0,384.0
144050,6,4.166666666666667,56.166666666666664,233.83333333333334
144209,5,1.2,78.6,303.6
144375,5,3.2,61.2,263.0
144418,4,4.25,89.25,379.0
144629,4,4.0,102.0,422.75
144911,4,5.75,87.0,343.5
144990,5,4.6,84.2,344.0
144997,1,1.0,168.0,789.0
145496,6,3.6666666666666665,110.16666666666667,460.5
145529,4,3.25,74.5,320.0
145580,5,3.4,70.2,274.6
145644,1,8.0,175.0,676.0
145666,3,3.3333333333333335,60.333333333333336,212.33333333333334
145752,4,5.25,104.5,476.75
146183,7,1.4285714285714286,51.142857142857146,229.0
146304,5,3.8,68.4,302.6
146456,5,5.2,78.0,328.2
146632,4,3.25,64.25,285.0
146778,4,3.0,67.0,263.25
147236,4,4.5,72.0,298.0
147353,5,5.2,93.6,359.6
147597,4,3.25,61.0,249.0
147680,4,3.5,98.5,401.0
147799,4,3.0,65.25,269.0
148079,6,2.0,61.166666666666664,260.1666666666667
148182,1,5.0,339.0,1381.0
148625,3,8.666666666666666,113.66666666666667,434.3333333333333
148941,4,7.25,106.25,366.75
148958,6,3.3333333333333335,63.333333333333336,260.1666666666667
148959,7,2.0,44.142857142857146,176.14285714285714
149081,5,3.0,65.6,281.2
149358,6,2.5,38.666666666666664,163.33333333333334
149591,5,4.0,65.4,254.2
149636,9,2.111111111111111,54.666666666666664,242.88888888888889
149753,4,8.0,86.75,362.0
149929,1,11.0,243.0,1079.0
150180,5,4.2,81.8,345.8
150357,5,2.8,64.8,257.0
150717,4,3.75,90.5,371.25
151130,5,3.0,60.4,246.4
152045,5,1.2,64.6,273.0
152157,8,2.0,52.875,219.125
152549,3,1.6666666666666667,102.66666666666667,411.3333333333333
152801,4,8.5,151.25,650.0
153098,4,4.5,90.5,365.5
153137,4,4.0,88.5,344.75
153243,3,3.6666666666666665,63.0,243.0
153482,3,5.333333333333333,100.33333333333333,414.3333333333333
154213,5,5.2,104.2,420.2
154270,5,1.8,36.6,170.6
154368,5,2.6,74.8,324.2
154540,4,4.5,97.0,433.5
154577,5,2.6,78.4,375.4
154878,3,6.0,81.0,293.3333333333333
155044,4,1.75,56.5,242.75
155157,1,12.0,363.0,1501.0
155400,3,4.0,112.33333333333333,448.6666666666667
155456,5,3.8,68.8,272.6
155724,3,6.0,98.0,417.0
155871,5,3.8,75.4,278.2
156321,4,3.0,88.5,364.5
156340,3,7.0,112.33333333333333,448.6666666666667
156373,1,2.0,237.0,978.0
156421,3,2.0,64.66666666666667,250.0
156593,4,4.0,111.75,420.5
156740,3,2.3333333333333335,68.66666666666667,333.3333333333333
156787,5,4.8,94.8,372.8
156852,4,3.75,68.5,318.75
157037,3,4.0,127.66666666666667,555.6666666666666
157059,1,7.0,135.0,600.0
157324,2,4.5,98.0,407.5
157344,6,2.0,61.5,240.33333333333334
158423,5,3.8,54.6,219.2
158436,5,2.0,49.6,196.6
158696,3,5.666666666666667,123.66666666666667,483.6666666666667
159000,3,6.0,116.66666666666667,424.6666666666667
159190,4,3.25,56.25,254.0
159561,1,10.0,333.0,1185.0
159607,7,1.8571428571428572,43.714285714285715,203.0
159620,5,2.8,71.8,297.0
159646,4,1.0,21.5,84.25
159928,5,3.2,67.6,308.0
160039,3,5.0,110.0,479.6666666666667
160123,4,4.25,67.75,304.25
160180,5,3.6,90.6,420.4
160348,6,2.6666666666666665,49.666666666666664,227.66666666666666
160704,1,6.0,197.0,731.0
160966,2,11.0,161.0,689.5
161060,5,3.4,75.0,313.2
161127,4,5.0,95.75,406.25
161171,4,3.5,85.0,451.25
161213,5,3.4,75.4,307.6
161486,5,3.2,76.0,306.4
161488,4,3.25,89.5,395.25
161656,4,5.0,99.5,402.5
161744,4,4.75,98.5,393.75
161841,5,3.6,61.6,273.0
161963,4,2.25,54.5,234.25
162205,3,6.0,131.66666666666666,523.6666666666666
162238,4,1.25,118.0,497.25
162520,3,6.0,137.0,558.0
162639,4,5.0,102.25,463.0
162684,6,3.3333333333333335,53.0,204.0
162705,2,4.5,124.5,488.0
162903,6,3.1666666666666665,78.66666666666667,308.1666666666667
163080,3,5.0,63.666666666666664,261.0
163161,4,1.25,51.5,213.0
163264,2,6.5,97.0,444.5
163355,5,2.4,68.8,267.6
163379,5,4.6,68.0,262.0
163513,3,5.0,116.33333333333333,472.3333333333333
163634,4,3.75,70.0,350.0
163700,6,3.1666666666666665,94.0,391.0
163781,4,3.0,85.75,371.5
163967,5,4.2,91.0,362.6
164044,2,8.5,147.5,624.5
164135,4,3.75,103.5,393.0
164138,5,3.2,87.8,374.6
164202,5,3.4,67.4,286.4
164339,4,3.75,83.25,328.25
164537,5,4.6,100.8,376.6
164538,1,8.0,363.0,1551.0
164634,4,4.0,79.0,351.5
164635,3,3.3333333333333335,79.33333333333333,327.3333333333333
164665,5,2.4,64.8,282.6
164741,1,11.0,414.0,1819.0
165228,1,2.0,307.0,1312.0
165310,5,3.8,66.2,287.2
165486,3,3.3333333333333335,59.0,270.6666666666667
165771,5,2.2,53.2,252.2
165810,3,7.666666666666667,148.33333333333334,620.6666666666666
166227,4,2.5,69.25,315.0
166467,5,3.2,66.2,260.8
166730,7,1.8571428571428572,50.42857142857143,202.85714285714286
166763,4,3.5,89.0,378.0
166869,4,6.25,126.5,468.25
167020,5,2.6,68.4,279.8
167094,5,3.8,54.8,216.2
167234,5,2.4,62.6,261.6
167252,2,5.5,75.5,278.0
167338,4,4.75,103.5,383.5
167396,5,4.4,77.6,319.2
167549,6,1.8333333333333333,56.666666666666664,250.16666666666666
167685,5,4.4,73.4,318.2
167761,4,3.0,75.75,294.25
167762,3,2.3333333333333335,81.66666666666667,338.6666666666667
167937,4,4.25,49.25,182.75
168021,9,2.6666666666666665,62.111111111111114,272.77777777777777
168441,3,3.3333333333333335,101.0,480.3333333333333
168751,4,6.0,123.75,520.75
168891,7,2.2857142857142856,44.57142857142857,178.14285714285714
168968,5,4.0,89.2,348.0
169025,5,3.8,63.2,287.8
169119,4,3.75,77.0,322.75
169678,2,7.5,156.0,670.5
169720,5,4.2,105.0,404.8
169742,5,6.4,66.6,283.6
169809,4,5.25,106.75,475.5
170042,1,13.0,395.0,1682.0
170055,4,2.25,85.5,349.75
170241,4,5.0,110.75,492.5
170423,5,3.4,71.0,310.0
170743,5,2.0,47.6,205.8
170995,3,9.333333333333334,145.66666666666666,525.3333333333334
171011,4,4.0,101.25,422.5
171096,1,9.0,251.0,998.0
171218,5,2.0,74.4,321.0
171574,5,3.2,57.6,246.0
172016,5,2.2,63.0,286.8
172316,5,4.4,77.0,320.6
172351,5,3.4,59.4,263.6
172423,5,4.2,92.0,375.6
172701,5,3.2,52.8,208.0
172746,4,4.0,94.0,387.25
172943,7,1.7142857142857142,47.42857142857143,188.71428571428572
173335,5,4.0,89.8,369.0
173502,5,2.2,64.2,265.6
173596,4,3.0,63.75,264.75
173637,6,4.5,67.16666666666667,273.0
174125,5,2.8,61.0,247.2
174325,6,2.3333333333333335,65.66666666666667,270.5
174464,6,1.5,44.666666666666664,178.16666666666666
174491,4,5.0,78.25,357.5
174588,3,5.666666666666667,141.66666666666666,595.0
174723,4,3.75,93.75,378.0
174727,7,2.7142857142857144,50.857142857142854,236.28571428571428
174779,4,3.0,63.5,262.75
175264,4,3.75,99.75,420.5
175498,3,4.0,105.66666666666667,430.3333333333333
175776,5,1.8,64.2,294.0
176012,6,3.6666666666666665,65.16666666666667,276.6666666666667
176054,4,1.5,81.75,345.5
176239,4,6.25,96.5,406.0
176389,5,2.6,65.0,250.0
176501,5,3.0,82.4,357.6
176669,6,1.8333333333333333,60.0,271.6666666666667
176704,5,3.0,76.2,326.4
176746,4,3.5,80.75,316.25
176852,5,3.8,66.6,273.2
177119,3,5.666666666666667,122.0,505.0
177381,4,4.0,87.5,372.25
177606,4,4.75,93.75,407.5
178041,8,1.625,45.875,164.125
178084,5,2.8,54.0,231.4
178182,6,3.0,72.5,329.0
178216,3,5.0,125.0,584.6666666666666
178348,4,2.5,69.5,315.5
178350,4,3.5,88.25,409.25
178549,5,4.4,72.2,332.8
178774,4,4.25,89.75,373.0
178890,5,2.4,68.8,251.6
178983,5,2.8,71.2,254.8
179066,6,7.166666666666667,81.66666666666667,312.3333333333333
179145,1,2.0,46.0,160.0
179237,4,3.75,65.0,265.0
179316,3,6.0,93.0,384.6666666666667
179492,4,1.5,80.5,294.0
179883,4,5.0,92.75,422.25
180064,4,3.5,86.5,358.25
180494,4,3.5,82.5,381.25
180798,4,4.0,117.0,493.0
180911,5,4.0,85.2,343.6
180919,6,3.3333333333333335,55.0,257.5
180983,4,4.5,81.25,343.75
181236,6,3.3333333333333335,66.33333333333333,277.5
181463,4,3.75,73.75,300.75
181518,5,3.2,71.8,295.8
181730,5,4.4,85.0,340.4
181772,4,5.5,110.25,469.0
182182,3,7.666666666666667,82.66666666666667,334.6666666666667
182475,5,3.8,75.0,323.2
182600,4,5.0,113.25,498.0
182699,5,4.6,77.6,302.6
182825,6,4.333333333333333,62.333333333333336,267.5
183439,6,4.0,58.833333333333336,227.66666666666666
183509,5,5.0,99.0,418.2
183864,4,4.75,99.0,441.0
184169,3,4.0,56.666666666666664,268.0
184250,6,3.0,60.333333333333336,265.6666666666667
184396,4,3.5,86.0,377.5
184425,3,5.333333333333333,108.0,421.6666666666667
184433,4,3.75,82.5,353.25
184501,6,2.5,63.833333333333336,241.83333333333334
184502,5,2.2,85.0,330.0
184838,4,3.25,84.0,360.5
185353,6,2.6666666666666665,57.833333333333336,235.33333333333334
185355,3,6.666666666666667,96.0,374.3333333333333
185589,6,2.6666666666666665,98.33333333333333,468.8333333333333
185786,6,3.5,59.333333333333336,250.0
185935,6,3.5,60.333333333333336,254.33333333333334
186038,5,3.2,66.0,301.8
186616,4,4.75,109.75,454.0
186742,3,4.0,128.0,503.0
187161,4,5.25,87.75,411.0
187423,2,1.5,46.5,180.5
187564,4,3.25,105.75,438.25
187606,5,3.4,58.4,246.6
187869,4,5.5,106.5,409.0
187908,5,4.4,70.4,264.2
187987,6,1.8333333333333333,45.5,193.33333333333334
188065,5,3.6,58.2,250.6
188568,5,3.6,106.4,460.4
188575,6,3.3333333333333335,80.0,362.1666666666667
188786,5,3.8,76.0,318.4
188924,1,16.0,194.0,688.0
188994,5,3.0,71.8,276.8
188996,4,3.25,93.75,408.5
189120,7,2.857142857142857,49.0,203.42857142857142
189128,3,6.666666666666667,124.33333333333333,511.6666666666667
189168,5,2.0,67.8,293.6
189340,5,4.4,81.0,337.4
189469,4,4.75,68.75,296.25
189712,6,4.166666666666667,57.166666666666664,247.0
189992,7,1.5714285714285714,43.142857142857146,186.0
190334,5,4.4,78.6,319.2
190335,6,3.3333333333333335,64.5,288.5
190364,4,6.75,111.0,498.25
190419,4,5.5,88.75,391.75
190498,5,2.6,65.0,305.6
190605,3,5.0,110.66666666666667,462.3333333333333
190638,5,4.0,80.0,296.8
190711,4,4.5,112.75,421.75
190835,5,4.2,71.2,294.4
190882,3,4.333333333333333,95.0,405.3333333333333
191013,3,7.333333333333333,118.66666666666667,451.6666666666667
191284,4,3.25,81.25,313.5
191618,7,3.142857142857143,63.714285714285715,288.42857142857144
191622,2,7.0,249.0,1129.0
191928,5,3.0,71.4,302.8
192049,4,4.5,95.25,433.0
192302,5,2.0,50.6,201.6
192335,6,2.3333333333333335,60.5,277.8333333333333
192477,5,3.4,68.2,275.2
192496,5,2.0,67.6,304.2
193332,5,4.6,93.4,373.2
193394,7,2.7142857142857144,56.714285714285715,221.57142857142858
193638,4,4.25,88.0,355.0
193664,3,3.6666666666666665,99.0,390.0
193896,5,2.6,73.6,322.6
194031,5,1.4,67.2,292.4
194221,5,3.2,64.2,270.0
194381,4,3.5,80.25,338.75
194550,7,2.142857142857143,63.142857142857146,279.7142857142857
194604,4,4.75,92.0,399.5
194815,1,4.0,312.0,1173.0
194951,4,5.25,85.5,363.75
195282,5,3.2,82.6,374.2
195557,4,5.75,93.75,396.5
195811,5,3.2,68.8,297.6
195844,5,5.6,92.8,353.6
196145,4,2.75,72.75,294.0
196269,6,2.1666666666666665,53.5,235.0
196767,4,4.75,68.75,294.5
196859,5,3.2,62.8,278.8
197102,3,6.0,101.33333333333333,390.6666666666667
197130,5,4.4,77.0,294.6
197162,5,2.8,73.4,308.2
197192,4,3.25,86.5,409.75
197244,4,3.25,87.5,337.0
197341,4,5.0,89.5,388.25
197344,4,4.0,82.5,358.5
197371,6,3.8333333333333335,82.0,345.8333333333333
197393,4,4.0,82.5,341.75
197460,4,3.0,94.25,381.75
198024,4,4.5,76.5,328.0
198068,4,6.0,102.0,442.5
198232,7,2.4285714285714284,50.142857142857146,210.85714285714286
198284,4,2.75,94.0,392.25
198874,6,2.6666666666666665,56.5,235.33333333333334
198987,4,2.75,78.75,346.0
199088,5,5.0,102.6,409.0
199111,3,8.666666666666666,100.0,356.0
199191,6,4.5,52.833333333333336,186.5
199409,5,4.0,65.6,288.4
199618,6,3.5,75.16666666666667,289.6666666666667
199662,5,2.0,45.2,174.0
199676,5,4.2,95.2,415.2
200212,6,3.1666666666666665,66.5,279.8333333333333
200229,5,3.0,68.2,289.0
200370,5,4.8,75.6,320.0
200730,3,4.0,92.66666666666667,383.6666666666667
201054,4,3.75,86.75,303.0
201296,4,3.75,86.5,365.5
201516,4,1.75,47.0,220.0
201613,5,3.6,79.2,330.8
201737,5,3.6,76.8,325.0
202088,4,4.5,97.75,408.0
202527,4,6.5,95.75,386.25
202579,5,2.2,75.2,321.6
203031,5,3.2,71.2,276.2
203098,6,3.8333333333333335,72.83333333333333,273.3333333333333
203408,5,3.4,94.8,396.6
203564,5,3.4,65.8,309.6
203577,7,3.5714285714285716,61.42857142857143,245.57142857142858
203584,5,2.0,51.0,198.8
203624,5,2.2,55.8,225.6
203641,5,4.0,57.0,224.0
203797,4,3.5,85.25,373.25
203860,5,1.6,65.4,293.0
204039,4,6.25,87.75,382.0
204655,2,7.5,166.0,687.5
204692,5,3.0,100.6,441.8
204805,5,4.0,79.2,328.4
205349,5,3.8,66.0,292.2
205517,5,4.8,77.6,301.4
205833,3,8.666666666666666,143.0,620.6666666666666
206383,7,5.0,86.57142857142857,377.14285714285717
206458,5,2.6,68.8,298.6
206577,6,4.5,110.0,463.0
206591,4,3.0,57.0,281.0
206667,5,4.4,69.2,275.0
206845,4,4.0,56.75,231.0
206871,1,9.0,162.0,588.0
206961,4,3.25,69.75,293.75
207021,4,5.5,107.5,426.0
207022,3,4.0,113.0,517.3333333333334
207386,3,3.0,81.33333333333333,331.0
207661,5,2.4,63.4,284.0
207894,4,1.25,39.5,165.5
208020,5,6.0,87.8,335.6
208332,4,1.75,34.25,158.25
208336,3,4.666666666666667,113.66666666666667,499.3333333333333
208569,4,4.0,78.0,338.25
208667,5,3.6,92.8,402.8
208687,4,2.75,93.25,411.75
208756,6,2.3333333333333335,64.83333333333333,269.6666666666667
208932,6,2.3333333333333335,48.333333333333336,206.0
209165,3,7.666666666666667,152.0,639.3333333333334
209198,5,1.8,63.6,289.2
209405,3,3.6666666666666665,89.0,377.3333333333333
209743,5,3.4,75.4,324.0
209944,5,3.8,72.4,310.2
210047,5,3.2,67.2,270.6
210266,5,2.8,47.4,223.2
210440,4,2.75,89.75,311.0
210522,5,5.4,95.8,379.0
211004,7,2.142857142857143,54.857142857142854,238.14285714285714
211718,4,4.25,94.0,429.5
211892,4,2.75,64.75,290.75
212983,1,18.0,452.0,1789.0
213618,4,3.0,52.0,213.75
213629,5,3.0,97.6,416.8
213837,4,5.0,93.25,389.0
213971,3,2.0,73.66666666666667,315.6666666666667
214190,6,3.0,53.0,225.16666666666666
214437,4,4.0,84.25,367.5
214522,3,2.3333333333333335,102.66666666666667,412.0
214747,3,4.0,91.66666666666667,404.0
214874,4,3.5,81.5,370.25
214973,4,6.25,108.75,396.75
215054,4,4.0,79.75,346.0
215124,4,5.5,84.0,364.75
215276,5,2.2,45.6,193.4
215284,4,4.25,88.0,359.5
215377,2,6.5,153.0,606.5
215393,2,4.0,175.5,723.0
215404,5,3.6,91.2,350.6
215515,3,1.6666666666666667,91.66666666666667,368.6666666666667
215594,5,5.0,73.0,287.0
215896,1,9.0,308.0,1378.0
216219,5,1.6,51.4,209.6
216343,3,4.666666666666667,89.33333333333333,362.3333333333333
216672,1,1.0,11.0,52.0
216676,6,3.3333333333333335,57.166666666666664,222.33333333333334
216699,5,3.6,62.0,257.6
216924,5,4.2,69.0,315.2
217172,4,4.5,95.0,396.0
217294,5,2.6,91.4,396.4
217726,3,3.6666666666666665,103.33333333333333,406.0
218166,6,2.6666666666666665,60.5,258.3333333333333
218320,5,3.6,67.6,284.6
218533,5,4.4,92.8,378.4
218722,5,1.8,71.4,291.6
218795,5,3.4,93.8,412.8
218850,3,1.0,110.33333333333333,415.6666666666667
218989,3,4.0,125.66666666666667,566.6666666666666
219495,2,3.0,66.5,268.0
219760,7,2.2857142857142856,60.714285714285715,229.0
219920,5,2.0,53.0,229.4
219983,3,4.333333333333333,72.0,298.3333333333333
220141,3,4.666666666666667,68.0,263.3333333333333
220304,2,5.5,174.5,686.0
